participant	text_id	sentence_id	text	token_count	fix_count	fix_prob	mean_fix_dur	first_fix_dur	first_pass_dur	tot_fix_dur	refix_count	reread_prob	tot_regr_from_dur
avg	3-112	3718	Zou het voor haar geen vreselijke schok zijn?	8	6.125	4.375	1021.0208333333333	1040.5	1219.5	1279.5	0.375	1.125	225.625
avg	4-163	5173	Een verliefd man biedt een zielige aanblik.	7	9.125	4.5	1222.09375	1176.75	1339.0	1865.0	2.125	2.125	640.125
avg	3-132	3891	Ik was volkomen uit het veld geslagen en mompelde zoiets van dat het me niet zou passen daarover een oordeel te hebben.	22	15.0	9.5	2460.8333333333335	2466.125	2712.125	2973.75	1.125	2.625	1066.25
avg	3-91	3541	Als Bauerstein de moordenaar is, was er voor hem niets eenvoudiger dan gewone chocola als monster te nemen en dat te laten onderzoeken.	23	17.625	10.875	2622.354166666667	2621.875	2926.875	3450.75	2.625	3.75	1126.75
avg	3-94	3565	Bovendien, wat was ze op die fatale dinsdagavond opgewonden geweest!	10	11.875	6.125	1648.1458333333333	1644.0	1867.75	2571.75	3.25	3.125	1205.0
avg	3-118	3767	Maar we hadden het over de arrestatie van Bauerstein.	9	7.0	3.875	911.3333333333333	948.375	1001.0	1236.0	1.25	1.375	230.625
avg	3-137	3935	Ze wachtte lang, terwijl de frons op haar voorhoofd dieper werd.	11	8.625	6.375	1632.625	1651.375	1787.25	1929.375	0.75	1.375	269.625
avg	3-142	3976	De volgende morgen kwam Poirot niet opdagen en er was geen spoor van de mannen van Scotland Yard.	18	16.125	9.5	2452.916666666667	2440.5	2954.5	3733.375	3.125	3.25	802.875
avg	3-159	4128	Er zat strychnine in mevrouw Inglethorps tonicum.	7	7.125	3.875	1005.325	1018.5	1245.125	1448.375	1.125	1.75	115.75
avg	4-67	4565	Herinner je je het nog?	5	3.25	2.25	471.6875	453.0	453.0	613.625	0.75	0.625	480.0
avg	1-171	1263	Al mijn opgekropte opwinding barstte los.	6	4.9	3.5	864.7166666666667	902.0	960.5	1066.9	0.4	0.7	210.39999999999998
avg	3-109	3699	Hij is toch niet dood?	5	3.125	1.375	527.625	523.5	547.0	602.125	0.375	0.5	900.25
avg	2-165	2620	Dat idee van hem, dat z'n moeder per ongeluk vergiftigd kon zijn door middel van het tonicum dat ze gebruikte, dat vond je niet vreemd, hein?	26	15.200000000000001	12.700000000000001	2880.9500000000003	2888.0	2946.5000000000005	3110.9	0.7	1.0999999999999999	299.09999999999997
avg	2-70	1884	Neemt u mij niet kwalijk, mademoiselle, een ogenblik.	8	5.7	3.9000000000000004	915.0	914.3	946.9999999999999	1156.6	0.7000000000000001	0.8	0.0
avg	4-64	4541	Ik ga naar mijn kamer.	5	3.0	1.875	495.9375	473.5	519.625	579.5	0.25	0.5	96.25
avg	3-9	2782	Daar pakte hij me bij de arm en nam me terzijde.	11	5.5	4.5	1138.5625	1155.125	1205.75	1246.25	0.25	0.5	438.5
avg	1-87	558	Het was er pikdonker, maar Lawrence kwam met de kaars en bij dat zwakke licht zagen we dat het bed niet beslapen was en niets erop wees dat er iemand in die kamer was geweest.	35	25.999999999999996	16.399999999999995	4212.006666666668	4197.4	4539.4	5361.0	4.000000000000001	4.200000000000002	1133.9
avg	4-125	4912	Ze heeft de goede lengte, haar stem is laag en lijkt op die van een man; bovendien zijn Inglethorp en zij, zoals je je zult herinneren, neef en nicht en lijken ze beslist op elkaar, vooral in hun manier van lopen en hun hele houding.	45	34.0	22.75	5885.541666666667	5845.0	6229.5	7024.5	3.125	4.625	2173.0
avg	3-134	3915	Op mijn drieÃƒâ„¢ntwintigste was ik al bijna overal op de wereld geweest.	12	8.375	5.875	1451.75	1427.5	1485.875	1696.5	0.625	1.0	250.625
avg	2-108	2186	Net toen hij op het punt stond uit de getuigenbank te stappen, weifelde hij even, en zei enigszins aarzelend: Ik zou graag nog iets willen opmerken, als het mag.	29	19.1	15.000000000000002	3354.3333333333317	3393.599999999999	3571.6999999999994	3831.599999999999	1.4000000000000001	2.2	457.1999999999999
avg	4-30	4323	Ik, ik geloof van wel.	5	2.75	1.75	496.2291666666667	496.625	496.625	586.375	0.5	0.375	167.125
avg	4-59	4506	Toen begon het kruisverhoor, ÃƒÂ´Ik heb uit uw woorden begrepen dat het nooit bij u is opgekomen dat de getuigen bij het vooronderzoek op enigerlei wijze uw stem voor die van de heer Inglethorp hadden kunnen houden.	37	33.0	16.125	4646.141666666666	4742.5	5408.625	6662.75	5.25	7.125	4211.5
avg	4-115	4846	We zaten in de bibliotheek.	5	3.125	2.0	478.0	495.875	544.75	573.5	0.25	0.625	179.25
avg	3-100	3612	Ik wist dat John erg op haar gesteld was en het jammer zou vinden als ze wegging.	17	10.625	7.875	1829.1875	1840.375	1924.125	2062.75	0.75	1.25	343.875
avg	1-74	471	Waarop mevrouw Inglethorp antwoordde: Lieve Mary, het heeft niets met die zaak te maken.	14	10.600000000000001	7.999999999999999	1767.916666666667	1806.8000000000002	1910.7	2137.1000000000004	1.0000000000000002	1.7	207.7
avg	1-130	896	Hij besteedde zijn aandacht een poosje aan een paars koffertje met een sleuteltje in het slot, dat op het bureau stond.	21	15.199999999999998	9.899999999999999	2638.625	2662.4	2802.8	3174.0000000000005	1.5000000000000002	2.2	953.4000000000001
avg	3-69	3321	Poirot was door John uitgenodigd om te blijven lunchen en zat al aan tafel.	14	11.25	6.875	1721.6145833333333	1677.5	2158.375	2345.75	1.125	2.375	699.125
avg	3-150	4041	Ik vertelde hem alles over de brief.	7	4.75	3.5	885.7291666666666	885.0	943.375	1008.125	0.375	0.5	218.5
avg	1-22	112	Iemand die aandachtig kan luisteren werkt altijd stimulerend, en ik beschreef op humoristische wijze een paar voorvallen uit mijn herstellingsoord; en ik vlei me met de gedachte dat ik daardoor mijn gastvrouw heel prettig bezighield.	35	36.3	21.400000000000002	5123.808333333333	5127.5	6440.600000000001	7566.800000000001	4.200000000000001	8.0	1735.1000000000001
avg	2-44	1649	Ik volgde Johns voorbeeld en liep de hal in, waar Evelyn Howard probeerde zich te bevrijden van alle sjaals en voiles die ze om had.	25	19.6	13.1	3203.283333333333	3188.7	3579.000000000001	4108.900000000001	2.4000000000000004	3.100000000000001	1473.3999999999999
avg	4-12	4223	Daar zullen ze ons dan bij het proces mee op het lijf vallen.	13	8.5	5.5	1296.6249999999998	1311.625	1401.625	1653.125	1.0	1.25	318.625
avg	4-123	4897	Ja, ja, het was knap gevonden, dat idee van hem!	10	8.25	5.125	1514.4583333333335	1463.5	1584.75	1806.75	0.75	1.125	614.0
avg	3-85	3480	Een soort gruwelkamer van Madame Tussaud die je gratis kunt zien.	11	10.125	5.75	1644.7125	1663.125	1903.875	2233.0	1.75	2.0	238.5
avg	2-154	2547	Er is een man die, laten we aannemen, van plan is zijn vrouw te vergiftigen.	15	9.6	7.0	1735.4166666666667	1737.3000000000002	1823.1	1941.9	0.6000000000000001	1.0	471.4
avg	4-28	4306	Kan het me niet herinneren.	5	3.125	2.625	521.75	529.875	529.875	558.875	0.25	0.25	68.625
avg	1-30	169	Echte misdaad...dat weet je onmiddellijk.	5	5.9	3.0	841.4333333333333	844.5000000000001	1016.6	1198.8000000000002	0.7	1.6	246.8
avg	1-11	30	En nog een misselijke vent ook! zei hij grimmig.	9	9.700000000000001	4.9	1178.1683333333333	1205.5000000000002	1432.1000000000001	1891.7	2.0	2.5	510.69999999999993
avg	3-100	3614	Op zijn gewoonlijk zo opgewekte gezicht lag nu een trek van kwaadheid.	12	10.5	6.125	1663.6770833333335	1719.25	1873.625	2228.25	1.875	2.375	964.5
avg	4-120	4878	Toen ik op het chateau kwam, begreep ik onmiddellijk dat mevrouw Inglethorp zelf het testament verbrand had.	17	12.75	8.75	2214.6041666666665	2199.75	2481.0	2671.875	1.0	2.125	685.875
avg	1-120	822	Met een handig gebaar trok hij hem recht.	8	5.800000000000001	4.2	931.6333333333334	960.6000000000001	1036.3	1168.1	0.7	1.0	243.9
avg	2-51	1712	Op dat moment drong het plotseling tot me door dat het onder een dak herbergen van Evelyn Howard en Alfred Inglethorp, en dan ook nog de vrede tussen hen bewaren, waarschijnlijk een haast bovenmenselijke taak zou blijken te zijn, en ik benijdde John niet.	44	39.800000000000004	23.599999999999998	5923.02761904762	5896.300000000001	6463.700000000001	8362.099999999999	8.299999999999997	7.799999999999995	3528.1
avg	2-121	2286	Hij droeg niets bij tot onze kennis van het drama.	10	5.5	4.6	1039.6000000000001	1033.5	1103.7	1140.0	0.2	0.5	127.60000000000001
avg	4-40	4392	Hij zou ze er in haast opgeborgen kunnen hebben.	9	6.5	4.0	1146.6875	1137.125	1183.0	1319.375	0.625	0.875	541.5
avg	2-82	1983	Ik zou het zo willen stellen.	6	4.4	2.4	734.8499999999999	728.2	796.1000000000001	898.8000000000001	0.5	0.8999999999999999	182.5
avg	3-142	3975	Geen vrouw kon zo ijzig kalm toneelspelen.	7	5.625	3.75	804.3333333333333	803.75	1071.125	1150.375	0.5	1.625	90.25
avg	1-121	833	Haar dood was een schok en bracht zorgen mee, maar om mevrouw Inglethorp zou niet hevig getreurd worden.	18	15.299999999999999	9.2	2514.65	2518.6	2635.6	3098.5	2.1999999999999997	2.6	1275.0
avg	2-98	2123	Hij knipoogde naar me met iets van verstandhouding.	8	7.2	3.7999999999999994	1074.5099999999998	1065.0	1188.9	1544.9	1.5	1.4000000000000001	617.1999999999999
avg	1-81	529	Daardoor waren er drie getuigen die er een eed op konden doen dat mevrouw Inglethorp haar kopje nog onaangeroerde koffie in de hand hield.	24	21.700000000000003	12.9	3216.116666666667	3156.3	3287.6000000000004	4585.599999999999	5.199999999999999	4.3	2572.4
avg	2-152	2526	Nou, op ik weet niet hoeveel handige manieren, riep Poirot uit.	11	7.1	4.3	1233.1833333333334	1226.0	1226.0	1530.1999999999998	1.3000000000000003	1.0	260.1
avg	4-119	4872	Dat had je toch iets moeten zeggen!	7	6.0	3.25	997.625	1027.75	1056.375	1243.375	1.125	1.125	792.375
avg	3-16	2876	Op dit moment weten we dat er een persoon is die het vergif niet gekocht heeft.	16	14.5	6.75	1996.0	1998.75	2084.75	2900.5	4.125	3.25	1691.0
avg	1-107	713	Hij wond zich maar zelden over iets op.	8	4.3999999999999995	2.8000000000000003	724.2833333333334	753.5000000000001	778.1000000000001	875.5	0.6000000000000001	0.7	88.00000000000001
avg	1-33	193	Cynthia Murdoch was een levendig persoontje met een fris gezichtje.	10	10.499999999999998	5.8999999999999995	1637.6083333333331	1632.2	1847.5	2176.7	1.5	2.4	606.9
avg	1-126	866	Deze handelwijze ging lijnrecht tegen Poirots gevoel in.	8	8.9	4.699999999999999	1201.8349999999998	1221.8999999999999	1520.5	1749.3999999999999	1.0	1.7999999999999998	687.5
avg	3-122	3816	Ondanks mezelf, voelde ik een aangename sensatie.	7	8.0	4.375	1084.1208333333334	1072.25	1288.0	1633.625	1.625	1.875	1358.0
avg	4-99	4757	Hij vroeg de analist hem te vertellen of er al of niet strychnine in zat.	15	6.625	5.375	1332.3333333333335	1332.625	1482.375	1501.375	0.125	0.625	75.375
avg	3-89	3516	Dat weet ik ook niet, bekende ik, maar ik kan je dit wel vertellen: Poirot denkt in die richting.	19	12.25	9.375	2275.5625	2261.625	2279.875	2482.125	0.875	1.0	482.125
avg	2-86	2016	We waren bij Leastways Cottage aangekomen, en Poirot nam me mee naar boven, naar zijn kamer.	16	12.300000000000004	8.1	1933.8300000000002	1971.4999999999998	2298.2	2553.9999999999995	1.0	2.2	457.79999999999995
avg	1-103	686	Wij stellen voor om dat morgenavond te doen plaatsvinden... of beter: vanavond, zei hij met een blik op het eerste morgenlicht.	21	19.0	10.200000000000001	2715.5866666666657	2805.0999999999995	3186.0999999999995	3800.8999999999996	3.0000000000000004	3.8000000000000007	1116.5
avg	2-53	1729	Maar die was het alleen maar om haar portemonnee te doen.	11	7.300000000000002	5.6	1358.95	1368.4	1471.0000000000002	1532.6000000000004	0.4	0.7	209.39999999999998
avg	2-97	2112	Zo eentje die met handen en voeten praat?	8	6.3	3.7	992.5	962.7	1062.1	1300.3999999999999	1.0	1.3	380.20000000000005
avg	4-113	4840	Een snelle beweging van zijn kant, en zijn aanvaller viel met een enorme klap op de grond.	17	12.375	7.625	1813.0729166666667	1835.0	1952.75	2247.25	1.25	1.75	1027.625
avg	4-7	4182	Gezien zijn zorg om 'het geluk van een vrouw,' was ik blij dat de beslissing hem uit handen was genomen.	20	16.25	9.25	2467.3541666666665	2442.75	2755.375	3420.25	3.0	3.75	1083.5
avg	2-50	1705	Je moest je schamen, John Cavendish.	6	5.1	2.8000000000000003	779.9166666666666	791.8	847.6000000000001	998.4000000000001	0.6	1.0	176.20000000000002
avg	2-159	2586	En hoe kan hij dat het beste doen?	8	3.1999999999999997	2.1	530.35	534.6	540.1	574.1999999999999	0.2	0.30000000000000004	242.6
avg	2-173	2689	Ik geloof dat de verschijning van twee mannen van Scotland Yard nogal een onaangename verrassing was, vooral voor John, hoewel hij natuurlijk na de uitspraak van de jury wel besefte dat dit vroeg of laat zou gebeuren.	37	26.9	19.000000000000004	4346.666666666669	4417.100000000001	4747.700000000001	5290.8	3.0000000000000004	4.399999999999999	1335.4
avg	4-44	4425	De rechter liet een zacht gemompel van afkeuring horen en de verdachte in de beklaagdenbank leunde verontwaardigd naar voren. Heavywether	20	18.375	11.375	2706.8312499999997	2795.25	3543.25	3828.75	1.375	4.125	429.5
avg	3-128	3859	Poirot slaakte een triomfantelijke kreet en ging me voor, terug naar de huiskamer.	13	9.125	6.625	1569.5625	1549.25	1777.25	1957.75	0.75	1.75	327.375
avg	3-68	3301	Ik weet niets over koffiekopjes, behalve dat we er enkele hebben die nooit gebruikt worden en die fantastisch zijn, zo mooi!	21	17.625	10.0	2979.083333333333	2989.625	3309.0	3846.0	2.375	3.25	1075.5
avg	4-27	4300	Voor het geval er een pakje voor hem kwam, terwijl hij weg was, wat zou er dan mee gedaan zijn?	20	12.875	8.75	2271.9375	2255.625	2487.5	2573.375	0.5	1.5	660.0
avg	1-79	513	Ik wierp een jaloerse blik op Mary, maar ze leek in 't minst niet van haar stuk gebracht en haar doorschijnend bleke wangen veranderden niet van kleur.	27	24.1	13.400000000000002	3561.2833333333333	3542.0000000000005	3791.6	5025.9	4.8	5.199999999999999	1770.8
avg	3-90	3528	En dan, hoe kon hij weten dat het haar koffie was?	11	8.125	5.0	1412.625	1385.5	1528.25	1676.375	0.875	1.375	434.875
avg	2-153	2538	Echt bewijsmateriaal is gewoonlijk vaag en onbevredigend.	7	7.900000000000001	4.7	1103.702380952381	1115.1	1310.5	1607.1	1.2	1.6	236.7
avg	3-53	3155	Hoe bedoelt u? vroeg ze scherp.	6	4.5	3.25	828.5	823.375	852.0	887.25	0.125	0.375	265.125
avg	2-40	1610	Hoe laat riep ze jullie de eerste keer?	8	6.5	4.3999999999999995	1031.2666666666664	1011.3	1052.1999999999998	1314.6	0.8	1.0	319.6
avg	4-58	4504	Ik ben ervan overtuigd dat mijn broer net zo min iets met de misdaad te maken heeft als ik.	19	10.125	7.875	1912.3125	1911.625	2095.625	2095.625	0.0	0.875	341.625
avg	2-40	1614	Nee, ik dacht van niet, meneer.Het meneer.Het	7	4.5	3.3000000000000003	724.9333333333333	712.5000000000001	724.5000000000001	860.4000000000001	0.7	0.5	64.9
avg	1-44	283	Ze boog zich opgewonden naar mij over.	7	5.3	3.9000000000000004	775.1833333333334	768.8	814.6	1008.7	0.8999999999999999	1.0	109.4
avg	3-60	3228	Maar als we het bij 't rechte eind hebben, juffrouw Howard, aan wiens kant staat u dan?	17	10.875	8.0	1945.5833333333333	1991.5	2070.375	2219.0	0.875	1.375	136.75
avg	1-93	602	Het was afschuwelijk om te zien.	6	3.3	2.9	632.1500000000001	639.3000000000001	656.0000000000001	656.0000000000001	0.0	0.1	66.6
avg	3-57	3200	Ik weet niet hoe ik aan zo'n dwaas, zo'n vreselijk idee kwam!	12	8.25	5.625	1475.5	1466.25	1639.5	1732.125	0.5	1.125	343.375
avg	1-127	871	Hij gaf mij de twee sleutels die hij van dokter Bauerstein had gekregen.	13	11.2	7.3	1833.9499999999998	1837.7	1891.9000000000003	2436.9	2.2	2.1000000000000005	952.1999999999998
avg	4-88	4704	Het tweede 'schandaal' waarover ze sprak, was niet hetzelfde als het eerste en het betrof haarzelf! ...	17	13.0	7.75	1993.3541666666665	2061.0	2316.625	2644.0	2.0	3.0	557.0
avg	2-162	2604	O ja, ik kreeg nog niet zolang geleden een ideetje, en dat bleek juist te zijn.	16	9.9	7.700000000000001	1797.2666666666667	1835.7	1905.3	2024.8000000000002	0.7000000000000001	0.9999999999999999	415.2
avg	3-71	3334	Ze leek wat van haar stuk gebracht.	7	4.0	2.875	765.25	767.375	784.625	827.0	0.25	0.375	139.125
avg	1-104	693	Er had een idee door mijn hoofd gespeeld en ik voelde dat nu het moment gekomen was om het ter sprake te brengen.	23	14.6	8.899999999999999	2446.3500000000004	2463.1	2551.4	2885.9000000000005	1.6000000000000003	2.3000000000000003	1644.2000000000003
avg	2-40	1613	Kan het niet ongeveer half vier geweest zijn?	8	6.3999999999999995	4.0	1040.4666666666667	1042.7	1133.8	1318.6999999999998	0.6	0.8	617.4000000000001
avg	2-52	1713	Ik kon aan de uitdrukking op zijn gezicht zien dat hij zijn moeilijke positie ten volle besefte.	17	11.800000000000002	8.8	2154.4833333333336	2108.3	2319.2000000000003	2485.0	0.7	1.2	276.8
avg	3-81	3440	Als ik dat zou willen.	5	5.25	1.375	862.8625	817.875	867.0	1268.0	1.125	1.25	685.25
avg	3-137	3931	Na een ogenblik ging ze verder: Begrijpt u me niet verkeerd.	11	4.375	3.75	937.0	953.25	968.5	990.875	0.125	0.25	147.25
avg	4-128	4933	Ze wilden te slim zijn en dat was hun ondergang.ÃƒÂ¶	10	6.625	4.375	1178.8125	1188.5	1275.0	1322.5	0.25	0.75	520.75
avg	1-152	1081	En toen zegt ze tegen me: Vertrouw nooit een man, Dorcas, ze zijn het niet waard!	16	11.799999999999999	7.700000000000001	2010.3833333333332	2023.1999999999998	2104.5	2449.7000000000003	1.6000000000000003	2.0000000000000004	1076.0
avg	4-143	5015	Algemeen werd aangenomen dat ze doodsvijanden waren, en totdat John Cavendish veilig en wel veroordeeld zou zijn, durfde geen van beiden een ontmoeting te riskeren.	25	23.0	14.25	3473.5833333333335	3508.25	4022.25	4863.75	3.375	5.25	1283.0
avg	2-37	1584	Hij hield zijn pet in de hand en draaide die schuchter om en om.	14	9.6	7.300000000000001	1698.15	1704.7	1882.6999999999998	2018.2000000000003	0.7	1.4000000000000004	258.3
avg	4-76	4633	Ik gaf het stukje stof aan de politie, die er niet veel waarde aan hechtte.	15	11.0	7.75	1762.6458333333333	1761.25	1820.0	2034.375	1.125	1.5	426.125
avg	4-152	5079	Dat was omdat, terwijl zijn moeder daar onmiskenbaar vergiftigd op bed lag, hij over jouw schouder heen zag dat de deur naar de kamer van mademoiselle Cynthia niet gegrendeld was.	30	23.625	14.625	4071.1666666666665	4062.5	4454.0	4968.25	2.375	4.125	1399.625
avg	3-15	2869	Als 't kan heel graag.	5	3.5	2.5	714.4375	729.25	779.875	830.25	0.25	0.5	98.25
avg	4-88	4705	Laten we de zaak reconstrueren.	5	3.5	2.25	633.75	652.875	717.125	807.375	0.5	0.75	446.125
avg	4-33	4355	Ze was daarom weer naar beneden gegaan om haar fout te herstellen.	12	9.375	5.75	1599.3333333333333	1606.5	1710.625	1979.625	1.0	1.5	860.25
avg	4-162	5164	Wat betekent dat in vredesnaam? vroeg ik verbaasd.	8	6.625	4.625	958.6666666666666	955.625	1092.875	1296.75	0.75	1.375	186.75
avg	1-122	838	Afkomst verloochent zich niet, onthoud dat altijd, afkomst verloochent zich niet.	11	12.0	6.6	1870.3166666666664	1922.0	2278.4	2704.0	1.8000000000000003	2.5	524.8
avg	4-84	4686	Toch liet mevrouw Inglethorp de haard aanmaken!	7	5.125	4.125	992.5	1011.875	1090.25	1120.125	0.125	0.75	34.875
avg	1-128	882	Wat is er met jou aan de hand, beste vriend? riep hij uit.	13	7.1	5.9	1220.1000000000001	1236.0000000000002	1284.4	1340.1000000000001	0.30000000000000004	0.7	662.4
avg	2-135	2407	Dokter Bauerstein is even lang als ik en net zo gebouwd en hij draagt, evenals ik, een baard.	18	17.500000000000004	9.5	2593.516666666667	2629.3	3039.7000000000007	3643.2999999999997	2.7	3.9000000000000004	1271.9999999999998
avg	3-85	3475	Om te beginnen is er deze afschuwelijke zaak.	8	6.25	3.75	871.75	916.375	1073.25	1185.875	0.75	1.5	450.0
avg	1-92	595	Het leek alsof ze het meisje, dat er volkomen versuft en vreemd uitzag, steunde.	14	10.7	7.7	1864.1166666666666	1882.1	2019.0000000000002	2151.9	0.7	1.3	426.59999999999997
avg	1-19	94	Je bent cynisch, Evie, zei John lachend.	7	8.399999999999999	4.3	1250.5833333333335	1242.5	1414.5	1736.3000000000002	1.6	2.1	433.30000000000007
